0.016, 0.008650178999914715
0.016, 0.10861224799987212
0.016, 0.2082743109999683
0.016, 0.3082933809998849
0.016, 0.408289429999968
0.016, 0.508317476000002
0.016, 0.6083355220000612
0.016, 0.7083315679999487
0.016, 0.8083366139999271
0.016, 0.9083696600000621
0.016, 1.0084317069999997
0.016, 1.1084527529999377
0.016, 1.2084757989998707
0.016, 1.3084758449999754
0.016, 1.4084918710000238
0.016, 1.5085128929999883
0.016, 1.6085279149999678
0.016, 1.7085329369999727
0.016, 1.8085679599998912
0.016, 1.9085679820000223
0.016, 2.008633004999865
0.016, 2.10865902799992
0.016, 2.208665050000036
0.016, 2.3086810719998994
0.016, 2.408710074000055
0.016, 2.5087100729999747
0.016, 2.6087240709998696
0.014, 2.708743069999855
0.014, 2.8087470680000024
0.014, 2.908757066999897
0.014, 3.008848066999917
0.014, 3.108851065999943
0.014, 3.208895064999979
0.014, 3.3088810629999443
0.014, 3.4088990410000406
0.016, 3.5089230169999155
0.014, 3.608958991999998
0.014, 3.708951966999848
0.014, 3.80896294199988
0.014, 3.908977916999902
0.016, 4.009049893999872
0.016, 4.10907586899998
0.016, 4.209113845000047
0.016, 4.309106819999897
0.016, 4.409162774999913
0.122, 4.509204727999986
0.134, 4.609206679999943
0.016, 4.709214631999885
0.028, 4.809253583999862
0.004, 4.909251536000056
0.002, 5.009316488999957
0.002, 5.10933344099999
0.004, 5.209352393000017
0.004, 5.309361344999843
0.004, 5.409389276999946
0.004, 5.50939620500003
0.004, 5.609421135000048
0.004, 5.709424062999915
0.004, 5.809437991999857
0.004, 5.909453921000022
0.004, 6.009562852000045
0.004, 6.109544779999851
0.004, 6.209560709000016
0.004, 6.309586637999928
0.004, 6.40959054699988
0.004, 6.509605452999949
0.004, 6.609683359999963
0.004, 6.709656264999921
0.004, 6.8096621709999
0.004, 6.909677076999969
0.004, 7.009746984000003
0.004, 7.109758889999966
0.014, 7.209783797
0.018000000000000002, 7.309817702999908
0.004, 7.409820588999992
0.004, 7.509830471999976
0.004, 7.609845355000061
0.004, 7.7098682389998885
0.004, 7.809898123000039
0.004, 7.9098910059999525
0.004, 8.009974889999967
0.004, 8.109982772999956
0.004, 8.210003657000016
0.004, 8.310014539999884
0.004, 8.410058403999983
0.004, 8.510053264999897
0.004, 8.610057124999912
0.124, 8.710085985999967
0.038, 8.810098847000063
0.004, 8.910104708000063
0.004, 9.010172569999895
0.004, 9.110206431000051
0.004, 9.210208290999844
0.004, 9.310228152000036
0.004, 9.410256994000065
0.004, 9.510258831999863
0.004, 9.610268669999869
0.004, 9.710307508999904
0.004, 9.810316347000025
0.004, 9.910333185999889
0.004, 10.01039502499998
0.004, 10.11042286399993
0.004, 10.21042270199996
0.014, 10.310464540999874
0.064, 10.410478359999843
0.004, 10.510490175999848
0.004, 10.61049299199999
0.004, 10.710543809
0.004, 10.81053262499995
0.004, 10.910568441999885
0.004, 11.010615258999906
0.004, 11.110634075000007
0.004, 11.210642890999907
0.004, 11.310660706999897
0.004, 11.410677503999977
0.004, 11.510721298999897
0.004, 11.610714092999842
0.004, 11.71072488699997
0.016, 11.810746681999944
0.016, 11.91077247599992
0.006, 12.010826271000042
0.004, 12.110858065999992
0.004, 12.210857860000033
0.004, 12.310873654000034
0.004, 12.410886428999902
0.004, 12.510909201999993
0.004, 12.610914974000025
0.004, 12.710955746999844
0.004, 12.810961518999875
0.004, 12.910976291999987
0.004, 13.011042064999856
0.004, 13.111050836999993
0.004, 13.211070609999979
0.004, 13.311108382999919
0.022, 13.411115136000035
0.09, 13.511129886999925
0.004, 13.6111556379999
0.004, 13.711159387999942
