41, 0.0075040019992229645
39, 0.015920004999316006
40, 0.025775007999982336
39, 0.03539701099998638
41, 0.045318013999349205
39, 0.05507901700002549
40, 0.06483401999958005
39, 0.0744720229995437
40, 0.08411302599961346
41, 0.09391702899938537
39, 0.10368603200004145
40, 0.11338803599937819
40, 0.12324103899936745
40, 0.13301104199945257
40, 0.14273704499919404
39, 0.15256004799994116
39, 0.16231605099983426
40, 0.17226805399968725
41, 0.18202405699958035
39, 0.19179506000000401
39, 0.20148106299984647
39, 0.2110950659998707
39, 0.2220150699995429
41, 0.23182807299963315
37, 0.24149307599964231
40, 0.25116307899952517
37, 0.2609910819992365
40, 0.27069008499984193
38, 0.2804110879997097
41, 0.2901030909997644
40, 0.2998570939998899
39, 0.30963909699949
38, 0.3193230999995649
40, 0.3289681030000793
38, 0.3386881059996085
39, 0.34844510899984016
40, 0.35822011299933365
38, 0.3679911159997573
40, 0.3777311189996908
36, 0.38740312199934124
40, 0.397097125000073
39, 0.4069401279994054
40, 0.416617130999839
41, 0.426464133999616
37, 0.4362321369999336
38, 0.445984139999382
41, 0.45575114299936104
42, 0.46553914600008284
41, 0.47527114900003653
40, 0.4850321519998033
39, 0.4947271559994988
37, 0.5045371589994829
38, 0.5143081619999066
39, 0.5240401649998603
39, 0.5338171679995867
40, 0.5435111709994089
36, 0.5532491739995749
37, 0.5630951769999228
38, 0.5726701799994771
38, 0.5823361829998248
40, 0.5920461859996067
40, 0.6020951889995558
39, 0.6118571919996612
39, 0.6215351949995238
38, 0.6312431979995381
38, 0.6410872019996532
40, 0.6508392050000111
38, 0.6605182079993028
37, 0.6703062110000246
39, 0.6802322139992611
39, 0.6899282169997605
39, 0.6996752199993352
38, 0.7093622229995162
40, 0.7191012260000207
39, 0.7289392289994794
39, 0.7386452319997261
40, 0.7484822349997557
38, 0.7582522379998409
40, 0.7679522409998754
38, 0.7777382449994548
40, 0.7874212479991911
39, 0.7971902509998472
39, 0.8070322539997505
38, 0.8167232569994667
41, 0.8263172599999962
39, 0.8361742629995206
39, 0.8459162659992217
36, 0.8556432689993017
38, 0.8653382719994624
39, 0.8751412749998053
37, 0.8849502779994509
36, 0.8946282809993136
40, 0.9043852839995452
39, 0.9141272869992463
37, 0.9238522899995587
39, 0.933649293999224
40, 0.9434022969999205
37, 0.9531622999993488
40, 0.9629383029996461
39, 0.9726963059993068
40, 0.9824513089997708
38, 0.9921403119997194
40, 1.0019543149992387
40, 1.011726318000001
38, 1.0214063209996311
39, 1.0311773240000548
39, 1.0409433269996953
40, 1.0507133299997804
40, 1.0604403329998604
38, 1.0700623359998644
38, 1.0810533399999258
39, 1.0908173429997987
38, 1.10045734599953
38, 1.1100493489993823
40, 1.1198053519992754
39, 1.1296163549995981
38, 1.1393713580000622
36, 1.149118360999637
38, 1.1588363639993986
39, 1.1685903669995241
40, 1.178373370999907
40, 1.1882013739996182
39, 1.197897376999208
38, 1.2078403799996522
38, 1.2175783829998181
38, 1.2273633859995243
40, 1.2371183889999884
38, 1.246942391999255
40, 1.2566343949993097
40, 1.2663773979993493
37, 1.2760754009996162
39, 1.2858324039998479
41, 1.2956604069995592
37, 1.3052204099994924
